predicted_values
10.727631468601361
10.904072646930873
10.705042182244554
11.289296179801955
12.18197535867783
11.270948869493141
10.7125198562642
11.267962442332363
11.934383398519383
11.33153140774464
11.40094620475005
11.19240817109386
11.103843982294388
11.840689704117002
12.079213843152733
10.91196117001625
11.191586545192171
11.735089888294615
12.584823953996377
11.0531471076744
11.792618019973672
12.471972561784963
12.345007435120376
12.905603412639454
12.501135892120132
12.785566043046458
12.502200369085843
11.460258025787052
12.281913919073785
12.80766322160539
12.796632133942076
12.72129554342107
12.975888000333997
12.260200634862661
12.14367591219963
13.199709183286636
13.159241110626194
12.909968273159617
12.810523805740786
12.617119115414264
11.258240820587377
13.22773622544657
11.981608865407907
11.651152948791147
11.996880330778037
12.379681850950353
11.859089968627472
12.031226933555802
12.92714561545298
11.96357836556535
11.630164331207514
11.721385397297034
11.371043310810967
13.340353888600704
12.452845775170822
12.931898610515857
12.509253293012414
11.974401380048224
12.711080957171468
12.857002395720926
10.71882241100345
11.109965508844528
12.035132138833857
10.954144609608171
11.763272006171473
11.181853438147455
11.295465238340812
12.008834082344151
11.300981174743749
11.343505549966372
11.969252694374505
12.09533432778415
12.65202392035055
12.34575255096972
11.335134234933372
11.789010534608598
13.003123546478967
11.673515271194912
11.221759252094031
11.790180812939631
10.433418686362918
10.399577576639107
11.697040944391137
10.766920850540954
11.38391680959512
11.44953857552082
11.544804354644736
11.746799493242086
11.916918592015115
11.052837445098362
12.124580158708502
11.486776159183616
12.019932537539821
12.110224432151787
12.484605066462276
11.799501840302966
11.555511903989796
12.056167654627467
11.919877467732206
12.325126831201924
10.221826083901314
10.738867589000069
10.471215698135218
11.112863144115906
12.064607748066106
11.509087182045754
11.811328840375992
11.86592365752612
12.651324970681287
11.937456574809339
11.843003650814515
11.659967517198254
12.121629520777313
11.947296838966286
12.363463283392878
12.61423134499013
11.444010444369757
12.071687779452933
12.657228882965027
12.350924148432854
9.899996743241578
10.858269193677438
11.079194119373732
11.322854903030835
12.483700582275645
11.478441032371233
11.26238940373137
11.537095915986308
12.20854147924654
11.237682859641692
12.289219982005651
12.61393602360352
12.717146111166683
12.598205909974313
11.572006149336374
12.83936167109863
11.913647664786739
11.45588251776424
11.847140934486191
12.37804311326791
11.638551959954155
12.930334470945205
12.017530849145208
11.32365646458377
12.670582241451962
11.73118721372951
